-100 0.0
-99 0.0
-98 0.0
-97 0.0
-96 0.0
-95 0.0
-94 0.0
-93 0.0
-92 0.0
-91 0.0
-90 0.0
-89 0.0
-88 0.0
-87 0.0
-86 0.0
-85 0.0
-84 0.0
-83 0.0
-82 0.0
-81 0.0
-80 0.0
-79 0.0
-78 0.0
-77 0.0
-76 0.0
-75 0.0
-74 0.0
-73 0.0
-72 0.0
-71 0.0
-70 0.0
-69 0.0
-68 0.0
-67 0.0
-66 0.0
-65 0.0
-64 0.0
-63 0.0
-62 0.0
-61 0.0
-60 0.0
-59 0.0
-58 0.0
-57 0.0
-56 0.0
-55 0.0
-54 0.0
-53 0.0
-52 0.0
-51 0.0
-50 0.0
-49 0.2307124400147656
-48 0.6921373200442967
-47 1.3842746400885935
-46 1.8456995201181248
-45 2.0764119601328903
-44 2.0764119601328903
-43 2.0764119601328903
-42 1.8456995201181248
-41 1.6149870801033592
-40 1.3842746400885935
-39 0.9228497600590624
-38 1.153562200073828
-37 1.3842746400885935
-36 1.153562200073828
-35 1.153562200073828
-34 1.3842746400885935
-33 2.0764119601328903
-32 1.8456995201181248
-31 1.6149870801033592
-30 1.153562200073828
-29 0.6921373200442967
-28 0.4614248800295312
-27 0.4614248800295312
-26 0.4614248800295312
-25 0.4614248800295312
-24 0.4614248800295312
-23 0.2307124400147656
-22 0.2307124400147656
-21 0.0
-20 0.0
-19 0.0
-18 0.0
-17 0.0
-16 0.0
-15 0.2307124400147656
-14 0.2307124400147656
-13 0.2307124400147656
-12 0.0
-11 0.0
-10 0.0
-9 0.0
-8 0.0
-7 0.0
-6 0.0
-5 0.0
-4 0.0
-3 0.0
-2 0.0
-1 0.0
0 0.0
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.2307124400147656
16 0.2307124400147656
17 0.2307124400147656
18 0.4614248800295312
19 0.6921373200442967
20 1.153562200073828
21 1.153562200073828
22 1.153562200073828
23 1.153562200073828
24 1.153562200073828
25 1.3842746400885935
26 1.3842746400885935
27 1.153562200073828
28 0.9228497600590624
29 0.6921373200442967
30 0.6921373200442967
31 1.153562200073828
32 1.3842746400885935
33 0.9228497600590624
34 0.9228497600590624
35 1.153562200073828
36 1.6149870801033592
37 1.6149870801033592
38 1.6149870801033592
39 1.6149870801033592
40 1.6149870801033592
41 1.8456995201181248
42 1.8456995201181248
43 0.9228497600590624
44 0.4614248800295312
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.0
64 0.0
65 0.0
66 0.0
67 0.0
68 0.0
69 0.0
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
