-100  0.0
-99  0.0
-98  0.0
-97  0.0
-96  0.0
-95  0.0
-94  0.0
-93  0.0
-92  0.0
-91  0.0
-90  0.0
-89  0.0
-88  0.0
-87  0.0
-86  0.0
-85  0.0
-84  0.0
-83  0.0
-82  0.0
-81  0.0
-80  0.0
-79  0.0
-78  0.0
-77  0.0
-76  0.0
-75  0.0
-74  0.0
-73  0.0
-72  0.0
-71  0.0
-70  0.0
-69  0.0
-68  0.0
-67  0.0
-66  0.0
-65  0.0
-64  0.0
-63  0.0
-62  0.0
-61  0.0
-60  0.17188528426743985
-59  1.9134655476724343
-58  8.237700374711148
-57  19.955702406934922
-56  31.425810715132638
-55  45.46505581087617
-54  72.39869629042757
-53  127.72420677573986
-52  236.25709816924234
-51  405.61599128975007
-50  595.9967947581569
-49  757.356446438142
-48  864.8799981033374
-47  914.9588912082417
-46  952.6482128451753
-45  954.8622409500076
-44  935.2543010640848
-43  932.6105034481898
-42  911.5540383084859
-41  899.6438620125153
-40  887.8887398146537
-39  881.3175934789695
-38  874.0046753268088
-37  859.326533997754
-36  821.6609511264535
-35  759.2238702310806
-34  716.5831130149694
-33  649.0307787359129
-32  565.7669207756736
-31  472.40487862694937
-30  378.08546147004705
-29  327.07914126656294
-28  295.70722049481225
-27  268.67363396809435
-26  240.78599277653416
-25  212.88077198753876
-24  188.48009222494767
-23  160.7674852224229
-22  135.20570961990154
-21  101.47585048204357
-20  64.35182732230943
-19  40.802412106457076
-18  27.972212977340302
-17  25.39990542062823
-16  28.897112278825123
-15  35.9230070357319
-14  43.35445832049624
-13  50.8809353172374
-12  60.801542540666965
-11  69.99014037555146
-10  70.07567563579931
-9  55.357796910512164
-8  38.57679241918929
-7  28.323615066447363
-6  22.040840496187474
-5  17.293230938282775
-4  12.962166087961968
-3  8.482734979215863
-2  5.103277552137244
-1  3.4654001554964693
0  1.4205371156007105
1  0.3437705685348797
2  0.0
3  0.0
4  0.0
5  0.17188528426743985
6  1.2575320385610624
7  3.0629744240646404
8  6.501639180694247
9  10.856015189762422
10  16.87818869191999
11  26.002933257996784
12  35.31209829940201
13  46.912834978737656
14  65.81568405780564
15  96.62079669072516
16  136.1333867353731
17  182.27323030234584
18  228.14660763324477
19  266.7628930575001
20  309.6022959419329
21  341.0730160447779
22  380.182802508469
23  431.9303345789473
24  485.29300282850346
25  518.3101264158917
26  558.4736400629071
27  634.8512387356631
28  703.6539567756002
29  771.7836762816501
30  823.1896905241425
31  836.7801261179941
32  828.8634443691378
33  797.3917609212511
34  773.766200065247
35  786.1605879823162
36  811.9850803958635
37  823.7948777399364
38  797.355228359159
39  751.5700345123615
40  708.5178977631609
41  705.5570119101621
42  740.7581610231605
43  734.637793900718
44  690.1872876883615
45  603.0058392601126
46  472.3669588921748
47  334.5395986524025
48  203.48992893481656
49  112.65211682622014
50  57.76790907182112
51  24.668700191535436
52  6.9031059271293955
53  1.1172543391099463
54  0.08594264213371992
55  0.0
56  0.0
57  0.0
58  0.0
59  0.0
60  0.0
61  0.0
62  0.0
63  0.0
64  0.0
65  0.0
66  0.0
67  0.0
68  0.0
69  0.0
70  0.0
71  0.0
72  0.0
73  0.0
74  0.0
75  0.0
76  0.0
77  0.0
78  0.0
79  0.0
80  0.0
81  0.0
82  0.0
83  0.0
84  0.0
85  0.0
86  0.0
87  0.0
88  0.0
89  0.0
90  0.0
91  0.0
92  0.0
93  0.0
94  0.0
95  0.0
96  0.0
97  0.0
98  0.0
99  0.0
100  0.0
